1.000000000000000056e-01,3.274770027239808090e-02,9.234862408159856539e-02
1.000000000000000056e-01,4.927934405434333115e-02,4.415460950907841575e-02
1.000000000000000056e-01,5.246261192629577547e-02,3.542828477190369807e-02
1.000000000000000056e-01,1.396131962722021481e-02,4.733855806765977642e-02
1.000000000000000056e-01,6.997793038350559602e-02,7.925584732231195223e-03
1.000000000000000056e-01,8.229367165594976552e-02,9.781040087634573776e-02
1.000000000000000056e-01,1.243063648605988690e-02,9.487510754411253300e-02
1.000000000000000056e-01,3.110722296869414955e-02,2.877926143395137526e-02
1.000000000000000056e-01,3.325770999640943748e-02,6.817192817025624629e-02
1.000000000000000056e-01,5.285735654702461254e-03,3.164929802631998024e-02
1.000000000000000056e-01,2.642877605032227864e-02,6.813434901241446906e-02
1.000000000000000056e-01,5.289310315400802542e-02,2.833209741436503240e-02
1.000000000000000056e-01,5.361608560567276971e-03,6.859348368318332612e-02
1.000000000000000056e-01,6.336702302846049240e-02,9.126446928170570128e-02
1.000000000000000056e-01,8.462363141065790129e-02,7.091366629927531133e-03
1.000000000000000056e-01,3.821385332713132105e-02,2.082974263715962199e-02
1.000000000000000056e-01,6.112206275559731866e-02,8.423658346155294199e-03
1.000000000000000056e-01,1.495715711543288418e-02,9.067906821743908219e-02
1.000000000000000056e-01,2.369257434051141864e-04,5.159849913453001813e-02
1.000000000000000056e-01,8.547377488439297788e-02,5.901337109606128589e-02
1.000000000000000056e-01,4.375001542551404388e-02,3.524609229376415159e-02
1.000000000000000056e-01,4.712553090712755244e-02,4.740855735381192815e-02
1.000000000000000056e-01,3.831508325813395149e-02,6.054982512387677845e-02
1.000000000000000056e-01,7.861694626167588240e-02,2.665276885888660102e-02
1.000000000000000056e-01,1.241471867966417210e-02,7.084424640816137930e-02
1.000000000000000056e-01,8.595385003105386612e-02,2.821809237417232177e-02
1.000000000000000056e-01,4.007959113563197215e-03,9.576863267482700615e-02
1.000000000000000056e-01,4.597212274621152728e-02,8.491310065661399065e-02
1.000000000000000056e-01,6.898156830565199682e-02,2.970157510572885018e-02
1.000000000000000056e-01,6.350494789916764915e-02,4.515908372760157885e-02
1.000000000000000056e-01,5.122908851436910188e-02,9.509739060677915856e-02
1.000000000000000056e-01,3.141667848609586415e-05,2.858808192959854180e-02
1.000000000000000056e-01,5.188812638770538138e-02,6.928181984796304149e-02
1.000000000000000056e-01,2.156712048097543175e-02,4.406381015014021463e-02
1.000000000000000056e-01,1.866673494624632168e-02,8.686314328392852335e-02
1.000000000000000056e-01,9.412005448682991826e-02,4.770989058647012379e-03
1.000000000000000056e-01,9.684024463765042445e-02,2.662024089202296231e-02
1.000000000000000056e-01,5.317229350462545495e-02,3.141708958085505377e-02
1.000000000000000056e-01,8.039775876803890997e-02,2.548868808371612671e-02
1.000000000000000056e-01,6.960667643160985130e-02,3.422437546931990371e-02
1.000000000000000056e-01,1.619071205154564222e-02,8.624388958135283112e-02
1.000000000000000056e-01,5.809567781271997300e-02,2.912220091742879699e-02
1.000000000000000056e-01,9.197730390546174362e-02,9.861519346081273896e-02
1.000000000000000056e-01,4.774701434871123779e-02,1.994551177116411431e-02
1.000000000000000056e-01,9.719547817536167145e-02,6.178860263046136170e-02
1.000000000000000056e-01,2.344449313527098219e-02,7.046902120489118015e-02
1.000000000000000056e-01,4.780924991490449749e-02,1.785762589778246839e-02
1.000000000000000056e-01,1.331860291938948872e-02,1.583102000026354039e-02
1.000000000000000056e-01,9.579105351830940335e-03,3.580121816481853653e-02
1.000000000000000056e-01,3.311797277892166574e-02,6.670871285107918269e-02
1.000000000000000056e-01,2.889061810401857139e-02,6.072643585333468985e-02
1.000000000000000056e-01,3.604986661361462424e-02,5.067621110231594617e-02
1.000000000000000056e-01,5.094145150536777064e-03,1.094683261005266993e-02
1.000000000000000056e-01,7.760530938380368060e-02,1.490128511182915380e-02
1.000000000000000056e-01,6.297561743152418900e-02,7.098290579288443758e-02
1.000000000000000056e-01,9.495268779028677442e-02,8.107287335963295205e-02
1.000000000000000056e-01,3.782443491240974204e-02,3.406766931051820324e-02
1.000000000000000056e-01,6.036759616663642941e-02,7.677720760442988124e-02
1.000000000000000056e-01,7.000207010594705279e-03,6.458291812377604801e-02
1.000000000000000056e-01,9.398664399109668208e-03,5.514190227903133235e-02
1.000000000000000056e-01,1.155984331714474643e-02,1.320315532759741561e-02
1.000000000000000056e-01,2.378951255320293015e-02,6.823791846768120783e-02
1.000000000000000056e-01,5.610412799034525388e-02,6.936854804845478395e-02
1.000000000000000056e-01,8.874725388120117964e-02,3.949117020915432485e-02
1.000000000000000056e-01,2.598348625268975809e-03,7.828472923261972638e-02
1.000000000000000056e-01,9.304106076098746236e-02,7.978621412917061284e-02
1.000000000000000056e-01,6.433338522034617868e-02,5.807823389384148341e-03
1.000000000000000056e-01,4.163512451655184549e-02,3.294088504398556827e-02
1.000000000000000056e-01,9.433102022677219978e-03,4.999258408232798608e-03
1.000000000000000056e-01,2.867495579403228634e-02,1.756267165845894901e-02
1.000000000000000056e-01,7.511598088596194156e-02,6.441761583993683982e-02
1.000000000000000056e-01,1.582908969863496690e-02,6.456647206288114449e-02
1.000000000000000056e-01,7.175212592933975786e-02,7.957618395191198846e-02
1.000000000000000056e-01,7.944754603660672543e-02,2.189911959332974112e-02
1.000000000000000056e-01,9.470839618641031799e-02,7.237209295720806179e-02
1.000000000000000056e-01,9.546074744481265750e-02,1.563334580457660314e-02
1.000000000000000056e-01,8.142522235990652668e-02,8.571723048837490144e-02
1.000000000000000056e-01,2.547603299878116109e-02,8.045366767217876358e-02
1.000000000000000056e-01,8.950361297023709528e-02,5.298060009379564061e-02
1.000000000000000056e-01,6.434470907983877441e-02,3.665360777441102613e-02
1.000000000000000056e-01,3.435652666408781780e-02,4.304905787152829566e-02
1.000000000000000056e-01,9.325151016560659367e-02,9.691429395927064760e-02
1.000000000000000056e-01,8.119177738721195317e-03,1.000578995569034735e-02
1.000000000000000056e-01,2.115100138324610548e-05,1.638342375938022302e-02
1.000000000000000056e-01,2.055485143135632464e-02,2.401565988396697771e-02
1.000000000000000056e-01,5.730734850101104443e-03,4.388010057544451670e-02
1.000000000000000056e-01,9.800475848878221520e-04,3.966759173873525557e-02
1.000000000000000056e-01,9.184675725399039925e-02,5.998255759746540239e-02
1.000000000000000056e-01,4.992413759979370813e-02,6.288976800686069124e-02
1.000000000000000056e-01,8.941402289077389487e-02,8.249727480030602522e-02
1.000000000000000056e-01,8.465426741565612589e-02,5.068727530683494326e-02
1.000000000000000056e-01,7.784618567278324408e-02,9.619186305441816687e-02
1.000000000000000056e-01,4.685890098112634877e-02,4.611609716148014348e-02
1.000000000000000056e-01,6.218327227210984631e-02,8.707243649239259503e-03
1.000000000000000056e-01,8.997476607232854362e-02,7.700274453777497530e-02
1.000000000000000056e-01,7.198901990569407661e-02,5.956450496078232598e-02
1.000000000000000056e-01,2.621950097406863106e-02,9.343456464166936815e-02
1.000000000000000056e-01,9.786013161355475165e-02,6.065046874059343285e-02
1.000000000000000056e-01,2.549242774720720389e-02,6.801869360045179058e-02
1.000000000000000056e-01,9.890021648429145329e-02,8.716023421110583036e-02
