-1.526157344763990453e+00,3.168204903217624047e-01,6.376227494227431070e-01
-2.090202114195587768e+00,-3.030746717161209025e-01,1.486028218789138267e-01
1.680864054410263098e+00,8.701629944482112133e-01,-3.512025132513356684e-01
4.111287477781338850e+00,6.706647370323541857e-01,1.645206592205318563e-01
5.708242749629797608e+00,8.789069936549375184e-01,5.681155417807948194e-01
-1.870732320717572117e+00,2.761005854659777659e-01,3.295438030739305524e-01
-1.366604850975051244e+00,-3.354963986626318118e-01,7.187192909494259929e-01
9.590208649848299682e-01,-8.966683446781316125e-01,-1.775386035852983824e-01
3.750854653212957857e+00,-8.416708110294127687e-01,1.651503148624557937e-01
3.338751778011020299e+00,-2.237830518546553848e-01,-7.002774386465304701e-02
-1.106596697887760827e+00,-9.858766176452383734e-01,9.009992638164450174e-01
2.244766541640883517e-01,-2.875963015178512050e-02,5.694035090777034291e-01
-8.290935892913557925e-01,7.334873478858000562e-01,7.556038959347262107e-01
-1.730394160637673151e+00,6.413872303427877730e-01,6.683341988028144165e-01
3.134404666233089110e+00,-2.658715320231122003e-01,7.828526100770870633e-01
5.013426718548051220e+00,-9.269464467004823183e-01,-2.201940759786470414e-01
-2.111462100100593098e+00,-7.219742957758166213e-01,8.314134176939772525e-01
1.875072109049216174e+00,8.113067509313316439e-01,6.148032155436420343e-01
5.160484503716743276e+00,2.107875133974976833e+00,4.804476575675813432e-01
5.119731186883119456e+00,6.336963771624630759e-01,6.456996312745866273e-02
3.960236542307973728e+00,-7.079162915253207622e-01,4.891828542151011594e-01
3.300232297684910776e+00,7.995818219999865084e-01,4.245579017376860942e-01
3.597216433352381948e+00,-5.505284256940790044e-02,6.520797463624079526e-01
2.502737293151984233e+00,1.535562031509399572e-01,9.162445093494008264e-01
4.190430778850734228e+00,1.164511574135046246e+00,2.190123668443668403e-01
8.059651960791196501e+00,-2.168491357291200572e+00,6.077822052323214042e-01
-1.285956572434507672e+00,-3.559427656477177626e-01,1.308559963500126044e-01
1.500782280285558823e+00,8.830436433048007849e-01,-2.577061525392884134e-01
3.357720617721249745e+00,-1.403090290695483855e+00,1.692630089154162354e-01
6.518365288553592762e+00,2.305026174322694910e-01,6.082297120238611132e-01
5.762492236168580639e+00,-3.052399356926330798e-01,5.685851302410493968e-02
6.644242085122487929e+00,1.096487922576358631e+00,-3.062190481159544619e-01
-2.620983216130110538e-01,-3.777541980004359701e-01,2.621530579461591737e-01
4.444011990969443104e-01,-5.377912947198071336e-01,6.520071665341936606e-02
-1.002064043525173753e+00,-9.590951213785016138e-01,5.793190254183427923e-01
4.203900298969655225e+00,-3.392388341503932425e-01,4.605536835328494227e-01
3.818820083226784234e+00,1.168961532359327649e+00,2.022627351419233888e-01
1.152198795999173742e+00,7.678888875977454287e-01,1.666187001491925557e-02
-7.177880753010639214e-01,8.310383306785787960e-01,4.452663130490224219e-01
-2.060966877612830928e+00,-1.416172022793618979e+00,5.479251130843895146e-01
-4.545306595941911887e+00,-1.803774878688731154e-01,8.687496231543205827e-01
-2.789478255879696889e+00,1.208625498336021731e-02,1.205075006743244526e+00
7.259143381876889123e+00,-9.382012739474912544e-02,3.287699972730913633e-01
2.768916232500124863e+00,5.030602568064728164e-01,-1.036634969357836944e-01
1.357399612825080037e+00,-2.013773293189550007e+00,4.209598476059941974e-01
1.438715901005255260e+00,-8.939206941637539705e-01,2.909401977399626027e-01
-2.099502423844911370e+00,8.711019363019154582e-01,1.923069864446359800e-01
2.190100868415826074e+00,1.161041594059463389e+00,9.425077334704379250e-02
1.694988423129425659e+00,-7.789246144570898256e-01,8.154438102969215896e-01
-3.364010983618277439e-01,7.019676393154608562e-02,-1.234753838171342988e-01
1.599784778573997812e+00,-4.281445273879178615e-01,4.908497659710801542e-01
1.554658561509593362e+00,-3.433849806347643030e-01,2.668782765715976835e-01
5.169209779621112943e+00,5.308662033967972427e-01,2.312699935586415290e-03
-2.370944416474685124e-01,-3.308393310323861636e-01,-1.904137908384597733e-01
7.157203641520405668e+00,-1.123182984998549294e+00,5.616256729352532284e-01
-8.268032567730780880e-01,-6.655631479042748433e-01,5.661418447599252390e-01
-3.170187607772857241e+00,4.089810981316511773e-01,4.773814496088543136e-01
2.634119014334388886e+00,1.072908184204302895e+00,7.747080574212341642e-01
6.322169745507321359e+00,1.437962551863345650e+00,2.743296721396132343e-02
1.352630403108127544e+00,1.093835124789162672e+00,-3.601003453579665337e-02
-1.351487347141912432e+00,1.111358895679473990e+00,-1.322223702986907723e-02
4.872314791155846203e-01,-1.521776831943585151e+00,4.480846967617418963e-01
-2.448767482552185459e-01,-4.320989870896234653e-01,8.912283987716479450e-01
1.635857641798434958e-01,2.610548857939095080e-01,2.868108923848617375e-01
4.700154173859454332e+00,4.050745617465014714e-01,4.432690651206495636e-01
-1.138029951791766026e+00,1.919322453895169867e+00,5.855189979694852553e-02
8.439823439010195605e-01,-4.462023215870194459e-01,4.813455978020240167e-01
2.589040024772537141e+00,1.241709605899373459e-01,1.040717648431259246e+00
1.416879762469441584e+00,2.385858107984222820e-01,7.640830320326539304e-01
1.265012906999098075e+00,1.285900832361577484e+00,1.941494950341526859e-01
1.273757789947717933e+00,-2.983483434757131514e-01,2.535551769922644860e-02
-8.157036512206179424e+00,9.863084507467376749e-01,5.960691270413445153e-01
3.291689173121200573e-01,-5.465900843574110768e-01,7.881511253183913768e-01
-4.073949171273342884e+00,3.136859955559433977e-01,6.771728134750500949e-01
9.381297250308257674e+00,-6.687097067007489182e-01,1.112881952796365148e+00
7.511173123140781449e+00,-6.323922976036817634e-01,2.101934037264941713e-01
-1.488950763569356628e-01,7.842716430272604899e-01,2.734778992352851490e-01
1.064399996585947417e+00,-1.168673567874639163e+00,6.093667302775900296e-01
-6.777622892606693927e-01,-4.651681266719397412e-01,1.193908116608031755e-01
4.338599288340021509e+00,2.781596402023983616e-01,2.653728787129666644e-01
7.240452266087149091e+00,7.833178292436177026e-02,-1.826279714124662279e-02
1.061115392156264381e-01,3.444152033174481264e-01,3.570737735146456426e-02
2.738216158445079706e+00,2.938311949618428731e-02,6.945864098081593330e-01
6.371193391280365326e-01,3.769918072345168625e-01,8.190889948836166390e-01
6.546986899471812116e+00,1.087693816650899370e+00,1.354641757024084847e-01
-9.538897166248949677e-01,1.650178169271134254e-01,2.465724190149216066e-01
1.003416262328695963e+00,-8.601040667325753342e-01,7.891454152069068417e-01
7.098482696094030597e-01,5.683128608280196836e-01,6.068685314093136274e-02
