1.339309663389659510e+00,2.290145003453220696e+01,-1.873542897577316069e+01,-2.464677570270943008e+01,-3.962304819012064883e+01,-3.541603520042426112e+01,-6.954034109292620336e+00,2.311670040616345734e+00,2.816060861541986871e+00,-2.847527365268753829e+00,-1.306472222301855979e+01,-1.018631145962175744e+01,-4.357357466087242059e+00,-9.065474345082629171e+00,-3.681193004965689397e+01,-4.161114590115707834e+00,1.435980736551569770e+01,3.581621117063775728e+01,5.781429982746258389e+01,6.482271884779093796e+01,3.698477557391971970e+01,3.823172386479703277e+01,6.072653603684216961e+01,2.204033500340720053e+01,1.822170896206722546e+01,1.025699002675663607e+00,-2.067871834663980479e+01,-3.237834861716023482e+01,-3.003828162267065238e+01,-2.028541873856677924e+01,-4.892403037712286462e+00,-1.981373264888770525e+00,-1.781649930272051918e+01,1.460344834572167549e+01,8.613255755265006641e+00,-5.494434257970176594e-02,4.554360598794717774e+00,-1.739205093918596390e+01,-1.170028740663702749e+01,-1.217284142685312531e+01,1.566185124259754247e+01,6.339811249530591830e+00,1.284608060063674451e+01,1.985544533068286199e+01,6.222741884147774627e+00,8.904446314472084012e+00,2.074415057778540827e+01,9.838260304444453652e+00,1.442366491306977494e+01,-2.487354926074198058e+00,-1.746607656694709476e+01,-3.548062794841975176e+01,-7.255747722726531457e+00,-7.860759796227480223e+00,-2.280133286648604152e+00,2.378543734878471483e+01,1.385675034142083639e+01,1.239296798255356435e+01,6.662051463145978403e+00,-1.232799857194518189e+01,-1.179485146614026725e+01,-3.537621798375482296e+00,-4.677894635094395959e+00,4.496375293966248243e+00,-9.215985719047425917e-01,-2.659781293475897535e+00,-1.003779504822396262e+01,-2.869388560662655863e+01,-5.737025188149050337e+01,-4.566446228408707242e+01,-5.635865299565382713e+01,7.654128723385804633e+00,1.134266094995406871e+00,3.194074394693406660e+01,1.578609032078257979e+00,2.301858509800817743e+01,1.868585512623916500e+01,1.586279291700493088e+00,-2.116818040274256685e+00,3.296757994567732553e+00,-6.959416372983421972e+00,8.288773988744219778e+00,-6.037487809862996713e+00,-2.113951396502701918e+00,-1.222588425139532831e+01,-2.316198773590533122e+01,-1.920254129125354581e+01,-1.596687453356427921e+00,-7.512318756714967405e-01,1.161657487601251226e+01,2.036566066294655641e+01,6.632535455237987598e+00,2.223560601386003555e+01,6.181912059655548575e+00,2.786513235795096133e+00,-4.513813061299417617e-01,-7.306205004110954526e+00,4.626278192467990991e+00,-1.288936153955509489e+01,-6.485559920575983739e+00
2.896781714657874485e-01,4.895910955200469594e+00,3.254908314340749786e+00,-3.673990746573803090e-01,-3.950678865427715625e+00,-4.386895543611182724e+00,-7.525738750686509215e-01,-3.513874459526009186e+00,-2.650565537547077799e+00,2.918812500770214591e+00,4.664477862648532258e-01,2.143209663416404176e+00,1.094790753184909038e+00,3.938069373866745604e+00,5.623378920346478793e+00,8.308315655427872315e+00,2.352861942432449283e+00,3.912302189564899280e+00,1.050238389328265498e+01,7.993903154909419051e+00,4.017148692177621605e+00,4.126080655048646406e+00,4.576701053767892269e+00,7.977686356953702651e-01,2.132218913841973151e+00,3.122001102074203893e-02,-3.336798025090254249e+00,1.125931789152232604e-01,3.764487271242598077e+00,1.579161026618326746e-01,3.452662116005796200e+00,4.355835585609403537e+00,-6.243130003709267406e-01,-1.115050362073125856e-01,1.492715696068680931e+00,-1.164430253527916070e+00,9.486142400353366755e-01,-1.699816369503269531e+00,1.260739075732923986e+00,-1.133038762395402799e+00,-1.131868615674707357e+01,-5.880426108648868500e+00,-4.851476604098700740e+00,-9.540960481074099775e+00,-5.275442825672585379e+00,3.583049260147869175e-02,-5.697604722925755816e+00,-3.081167750480151124e+00,1.162519065859867418e+00,-5.151778640308486423e+00,-6.503944668080995584e+00,-7.871305444847008559e+00,-3.968160480079363950e+00,-1.114277550157739771e+00,-6.929282975187247118e+00,-1.211807198181032774e+01,-5.923281694061500957e+00,-4.533308841946626089e+00,-1.532030564156207086e-01,6.363627238293916299e+00,5.287258110861794425e-01,3.114836996625552690e+00,1.149171699729192753e+01,3.906911967750352765e+00,6.827621668100850805e+00,5.244948022761082740e+00,5.490598359003371343e+00,7.900649144985717243e+00,1.009519387596255235e+01,4.766038906901270522e+00,3.648062237209306335e+00,-1.115722861736681670e+00,-5.228030283585035493e-02,-3.987261131115867885e-01,-2.436395139208024918e-01,-5.321905510035548348e-01,3.490372266017815139e+00,1.987223390451539951e+00,6.962749903526245510e-02,3.867256425696355748e+00,6.273317156987577192e+00,6.234231589548596908e+00,1.214435681003109613e+00,-3.786823146216191649e-01,4.385110427663843957e+00,-2.107817499114179038e-01,-3.209543679077591971e+00,-1.480780153330782278e+00,-5.699344170409325061e-01,-1.644520452301776015e+00,4.555972511960155735e+00,1.997445285970278706e+00,9.555928758081602581e+00,3.425343927412311196e+00,6.705166263421023842e+00,9.321731568406958768e-02,2.276695469321655896e+00,-1.294396085264277185e-01,1.454044745108631215e-02,-2.369939473177655465e-01
1.121607469458059114e-01,2.015642738602911521e+01,7.529052709965839973e+00,-7.818782351422393972e+00,-1.928814073681365926e+01,-2.448660083712298885e+01,8.683100748009908720e-01,5.952427220754115567e+00,1.156995579381764649e+01,5.867237021405432529e+01,7.722475056534166882e+00,8.649654494860056886e+00,3.083863075434432499e+00,1.675790494707256073e+01,4.155565186244998443e+01,1.584077042674270608e+01,5.247816388889210870e+00,1.684046682759691649e+01,-6.167727997908270865e+00,5.787797361998584300e+00,1.278029395165433613e+01,2.426913793798444274e+01,2.742975856208340701e+01,2.611484243177986997e+01,1.071560378193274943e+01,2.022598372304682091e+00,-1.450851999693334271e+01,-2.324730788693722960e+00,2.013390246610100931e+01,8.829416009567646384e+00,4.235341298710043390e+01,1.302144826574409286e+01,1.042138016512729415e+01,-1.905820689414795410e+01,-2.606158775322174748e+01,-3.643868619845384416e+01,-3.468164136584180568e+01,-6.683831671557923926e+01,-4.058283054167942083e+01,-4.335655161100159205e+01,-1.444403054511495554e+01,-4.471893034976092451e+01,-5.588371486914244457e+00,3.814830478359638022e+01,1.358003044176957630e+01,-5.818566930552800720e+00,3.945784163314377224e+01,1.674933097635078028e+01,-8.183563359545981797e+00,2.090588966851896302e+01,9.916374614225472328e+01,3.039613734792080280e+01,1.437044244350929389e+01,1.726273081016689304e+01,1.366322495571993478e+00,-2.272212734047966620e+01,-2.116618156949127894e+01,4.052639054240941618e+00,2.382930546969365793e+00,4.053582445192093076e+01,2.359811055635415755e+01,2.645715937946163976e+01,4.995096276241243061e+01,2.163172932593424136e+01,7.118032530735772134e+00,-7.400662421458739537e+00,-1.115807189119243148e+01,-6.240297181962590756e+00,-6.443498919334410857e+01,-6.698987625509248289e+01,-3.146162623576538664e+01,-1.060277618344562356e+01,1.578054416186519315e+00,1.766207776280422337e+01,2.999578321295839345e+00,6.731601278933459298e+01,3.782632309691231853e+01,6.401505801212391589e+01,3.589426567245264721e+01,4.062637126700857948e+01,7.653533260461696841e+01,4.790845552417315645e+01,2.627076683395368661e+01,8.430280417726876863e+00,1.780235761479635315e+01,-2.684024151134973835e+00,-1.017071081417624812e-01,-2.486421638823706814e+00,7.155083645594846331e+00,1.177210298142631117e+01,3.412108715096645994e+01,-2.293688674191049603e+00,-1.752718408454169463e+01,-1.459327829450519420e+00,9.232985246744323860e+00,-7.384356492462776700e+00,6.562779545059481023e+00,1.929939134344381557e+01,2.218141955162448653e+01,1.811553746505632223e-01
-1.394597936553390660e+01,4.476583541271557110e+00,-8.074323048732740205e+00,-1.064060779827192427e+01,-4.268210626042525746e+01,-5.732809953140862547e+01,-1.311964782994715328e+01,-4.148932271214543022e+01,-9.280882832883856182e+00,1.880984287808077582e+01,6.878585156568046699e+00,1.430203562016647822e+01,3.574720451951736599e+00,4.904218379638200176e+00,-2.656330954263606614e+01,-5.834482985027376500e+00,1.048008235735826510e+01,2.109360300093871388e+01,-7.368278328987328818e-01,1.262796454979645411e+01,-1.796787530297731417e+00,-7.827462513294172197e+00,-1.433840622451883817e+01,-1.073276256950961738e+01,-2.474631233261160546e+01,-2.052094216758280965e+00,-5.289759484470059192e+01,-5.532632126729403410e+01,-3.396742638231005884e+01,-3.186385613841309805e+01,1.060864709724424371e+00,1.980492013970954446e+01,3.082042638386668187e+01,7.563649209844893306e+00,-8.511995637800971792e+00,-1.212530585727489196e+01,-1.039470693636907939e+01,-3.040357475549229704e+01,-9.216493366727217307e+00,-1.674787487648093176e+01,-3.020745978357597039e+01,-7.181743600798594684e+01,-5.103723108655566421e+01,-4.379850507834448337e+01,-1.966768417913537093e+01,-2.824384948720984667e+01,3.387508438574557967e+00,7.974027347516345010e+00,-1.643280994868221967e+01,-1.499099294540556748e+01,-2.457487438117828304e+01,-8.577028888609795843e+00,-6.034859644763661102e+00,-6.111826219786403724e-01,1.923414007012402394e+01,3.552765124038590017e+00,5.605327329387804980e+00,1.799251497198305216e+01,9.562881534405139661e+00,3.615259510365079976e+00,1.092639275872794080e+01,1.039127975442071250e+00,-9.945544349279815677e+00,-5.508590599964442447e+00,-3.411099209898524887e-01,3.657122005567363665e+00,-3.206105465592887782e+00,1.630032043799428010e+01,1.717826374057607453e+01,-6.978185596557810122e+00,7.847817423898470146e+00,-1.327921896450144912e+00,8.606567525184302125e-01,9.648258042423130121e+00,2.093826868998509116e+00,7.242481028703832635e+01,3.427003710462514618e+01,4.202255573398801403e+01,8.974114629955138867e+00,1.589781314309404436e+01,-7.791216115727010560e+00,-5.827414037735590746e+00,-6.834740980012975697e+00,-2.252401500923126676e+01,-2.926482776102449535e+01,-1.559544186981318781e+01,-8.267696292727789498e+00,1.284564910782521885e+00,1.298374035632343571e+01,7.622352722207312858e+00,1.075285350879392032e+00,-2.079814645792344319e+00,-1.920123500577477316e+01,2.780000441052601801e+00,1.537914246142252495e+01,8.528777568317176261e+00,4.603566410343963611e+01,4.652884221845884127e+01,1.438030414762099518e+01,8.235255750059349289e-01
2.108681097360890888e+01,2.014170472598835460e+01,8.941358615214168637e+00,1.118490563756796874e+01,1.216541533011969811e+01,3.254357855118122700e+01,4.519519440916663910e+00,2.764307534088266394e+01,1.912476785458688511e+01,3.252027510973733371e+01,6.038641753583272376e+00,9.760870477766992792e+00,2.893928639665035885e+00,4.358060766424170396e+00,8.782795680244626979e+00,3.328902980776724529e+00,2.763869969396442361e+00,3.302834010174490853e+00,-8.369627636690115668e-01,-2.684421527197646817e+00,9.055556518567091651e-01,5.083121565418808885e+00,7.801817286760843295e+00,1.192762464890457785e+00,1.961996217967513090e+01,-2.776682398144608710e-01,-1.417046344032519478e+01,-1.839954352254222059e+01,-9.269950941270588274e+00,-2.689176538788375836e+01,-1.499307287493788898e+01,-3.815764595327163278e+00,-2.147891632526727879e+00,-1.699447572646417548e+00,2.835114345887906895e-01,5.563894313796352797e+00,7.235841543364476713e+00,1.026045598334625630e+01,7.218492164778303355e+00,1.464752412660100811e+00,1.834113483176814441e+01,-1.903235991195834087e-01,-1.520204575679228620e+00,1.865038094044209283e+00,7.573823163836014949e+00,6.641479919514214458e+00,4.557500563985969144e+00,2.609400476384514178e+01,2.480804888536144404e+01,1.019409055639281902e+01,8.978096080397822476e+00,1.937778090030623179e+00,-2.712170877141683256e+00,-5.085029082022599844e+00,1.032821962679036254e+01,2.481566267858580943e+01,1.460880540440288833e+01,1.078424963683835536e+01,3.048437962524096712e+00,3.274866694056420613e+00,-7.201653856207659743e+00,-1.252723314278094691e+00,8.229361119465815833e+00,-5.301121803435573376e+00,-6.496305677026417591e+00,-4.809619073851472137e+00,-8.228865567859040553e+00,-5.475451599547195514e+00,-2.653810343655697679e+00,6.606213288610257806e+00,1.468671924921716609e+00,4.742816842852869641e+00,1.433722184671518463e+00,2.312160818542377783e+01,1.463418629424640516e+00,2.937059397188068388e+01,1.183681652311277688e+01,-1.158563301982084326e+01,-5.527806891761615660e+00,-1.031108038293761453e+01,-3.612938659749227455e+00,-7.861108420648903916e+00,1.722525653290792325e-01,-6.471778385702492420e-01,6.274063801835445986e+00,2.171869132747286546e+00,1.761032825865787288e+01,4.762358161786832689e+00,1.056048526730328341e+01,1.235493385531992239e+01,2.103933596880544954e+01,5.514737467908837232e+00,6.589918597880151552e+00,5.304472734005126533e+00,-5.258754650214543247e+00,-3.527519996350055198e+00,-2.321468106723181890e+01,-1.583102241841978675e+01,-1.697556278733380353e+01,-1.293697578518189673e+01
-3.374897191632164350e+01,-2.955276464352443000e+01,-3.085390685890862272e+01,-1.270463969053628439e+01,1.126834251898196371e+01,5.170052347636340784e+01,2.874121873305703012e+00,1.712094227971945770e+01,1.007581242938868726e+01,-3.101586775632564041e+01,-7.188783438558124850e+00,-1.111749861949977536e+01,1.395522586595923764e+00,-1.621950045907220783e+01,-3.421604979170641059e+01,-4.002812109374248450e+01,-3.285970726259213137e+01,-2.901425587357764257e+01,-1.699146194959546818e+01,3.342052627406648213e+01,3.522311522939135386e+01,3.501397960889201499e+01,3.410616507669932673e+01,1.933244788009944770e+01,3.930580648481683870e+00,2.785916347546927518e+00,6.282555822060962747e+00,-3.009743948129841584e+00,1.579340247869114222e+01,-2.698010174538909212e+01,-3.326984511955254931e+01,-1.502695324193888382e+01,-1.731829270008198662e+01,-2.062135628507498453e+01,-2.539179082339309446e+01,6.322542142981895097e+00,1.610993620256741110e+01,4.965286161488042183e+01,3.380360197145678569e+01,7.893161170233202029e+01,2.330914276642431915e+01,-1.277282609561788962e-02,-4.616449774014673935e+00,-2.426194446083596024e+00,-7.919732502710371769e+00,5.249839531416903293e-01,-3.499395584190975850e+00,-1.111778204135234382e+01,1.140392687364998103e+01,4.912725289615799795e+00,6.647743533127049886e+01,2.776439747895501498e+01,1.328684423805938053e+01,4.458195835272288576e+00,1.880591290020027273e+01,-3.091755830470109156e+00,-4.319373192695551467e+01,-4.304079280520463158e+01,-3.650807219919860458e+00,-3.871919305391677391e+00,-1.316091361293631401e+01,1.096707741811217396e+01,3.208243487733561494e+01,-2.672885105786319659e+00,-4.883176179024927066e+00,-1.436181319081347940e+00,-3.932037439907363208e+00,-2.365973376468433642e+01,-6.234729676881452320e+01,-4.606507369124226869e+01,-6.818928470210461512e+01,-4.245468333480629752e+01,-1.506034408552793247e+00,-3.826703697387972625e+01,-2.040492743675085929e+00,-3.102736259208946379e+01,-2.068647963164857373e+01,-3.126106673432899896e+01,1.267659670019152429e+01,3.431888207908748001e+01,2.350551948624195031e+00,2.241453738456534950e+01,-3.064973387057444043e+00,2.545377687393365562e+00,-4.138094949850517068e+00,-5.328273526375585156e+00,2.193116112867578682e+00,3.206175484793790442e+00,6.233535402929401670e+00,1.069405901229759692e+01,2.394019108165313980e+01,5.961200240076007795e+00,-4.024947784784151850e+01,-1.023847325167561628e+01,-3.250493682784468064e+01,-1.038445642793139179e+01,-2.642135198713547339e+01,9.125992838282783737e+00,-6.037526192491153409e+00,-1.551780027964334252e+01
-1.310677997266513017e+01,-5.006894583993694248e+00,1.064810833621416819e+01,1.131400670613315995e+01,4.277459926873535068e+01,2.414351083719202151e+01,2.521250831179848717e+00,1.416815390306477340e+01,-8.576141493917722514e+00,-1.758590876803551240e+01,-4.297433671819056222e+00,-4.030459301027541130e+00,6.860041175554707493e-01,-1.376354922877820641e+01,-1.463661019190288570e+01,-1.868806396181996021e+01,2.090545815059586587e+01,2.275795020413982783e+01,3.568474393534784639e+01,4.209853186488241761e+01,-1.212119957383914537e+00,-1.214286078711322503e+01,-1.478966496556943433e+01,-1.628735335469538370e+01,-4.379440693444083621e+01,-2.729008536384324390e+00,3.944986082531756200e+00,-4.325985780327873620e+00,-5.422751214853157364e+00,-1.074129572299441193e+01,-2.658622463457627205e+01,-2.657462213445281307e+01,-2.502253476841774216e+01,-1.287804630356003877e+01,-2.004138142770072051e+01,6.200837332347640007e+00,1.143473497392394300e+01,2.483365497574399328e+01,1.951197613916541229e+00,-9.372794597659176219e+00,-1.851060247952758431e+01,-1.016749872643196362e+01,-5.984483139916267014e+00,7.817206502706485871e+00,-8.787534563984362279e+00,-1.894141654621648296e+00,-2.208207726305019492e+01,-1.275395876247207028e+01,1.608646101465197154e+00,1.783174937995073961e+01,4.745845648258858063e+01,4.135203177252270734e+01,9.377127342234352625e+00,1.073772216470386631e+01,4.750562441153965665e+01,2.907716044532570265e+01,2.358186745512362137e+01,3.722522208810811151e+01,1.083820519441809971e+01,-2.372140863326681615e+00,1.821149479635796098e+01,1.101007297175845956e+01,1.441652242225432801e+01,1.465824662204981266e+01,7.662762764658802794e+00,-2.710961912934173323e+00,-9.389436637399510843e+00,-3.719958507725494856e-01,-2.045332935711788735e+01,-3.511938267284278936e+01,-3.150717396864479980e+01,-4.092083863701490287e+01,-2.833184544047433029e+00,-1.806502887120089795e+01,7.905370395803568151e-01,-2.913576199952510049e+00,3.689621918623987540e+01,2.789186715165314467e+01,7.079978415874729869e+00,1.240087147718155514e+01,3.347768553994745133e+01,1.687245070891450638e+01,8.183492888872246240e+00,1.303765696855444212e+01,2.244993026106287104e+01,2.023713449418486476e+01,2.421851823662908387e+01,7.000204869706048605e+00,2.033654726902360266e-01,6.374123428501730082e+00,-1.435334506397149212e+01,-7.959357752421116317e+00,-3.428361017370018260e+01,-2.108415630207257863e+00,-6.224186291975270180e+00,-5.565947431593800232e+00,-1.086295762379902285e+01,8.051534163446200765e+00,-6.892604463195528552e+00,-4.608861423309733141e+00
9.408885399699714824e+00,1.918524368773250610e-01,-7.153967458427976212e+00,4.941626689191480182e+00,8.629343756782592578e+00,1.556772134103836303e+00,3.554727893588212062e-01,-1.550125196835985975e+01,-9.176447700345473635e+00,-3.442211440250852661e+01,-7.118692723681173007e+00,-6.122604842640761547e+00,2.366231039008494630e+00,1.332227892729533281e+01,1.749344284353857581e+00,-3.500496684334053032e+00,4.198031246660874238e+00,-9.355123531004537085e+00,-2.572257324331223671e+00,-8.128481973909039482e+00,-8.950552742166699716e+00,-8.195860207016828269e+00,-8.745250738639485988e+00,1.180625283981236340e+00,8.982952765979117515e+00,3.239673416807895112e+00,2.468722372022135403e+01,1.979559495155076121e+01,1.389840400238896834e+01,1.110509359169794052e+01,1.255883224361194017e+01,2.239371661654379952e+00,5.977079202510943157e-01,1.023853235131177364e+01,1.153247374256998548e+01,-2.429503258534406740e-01,9.113746310273613815e+00,4.107786592150382887e+00,2.280155273773603053e-01,-4.792507562487283934e+00,-5.987763160051182698e-01,-1.158412840122763576e+01,-1.271677050886643734e+01,-5.974278062998836791e-01,-7.776376434115348957e+00,-1.148986716168772482e+01,1.385771688870796403e+01,1.923931452380730178e+01,1.741377858467187778e+01,7.823933113250077120e+00,6.447385920191052833e+00,-2.805040807922691570e+01,-1.736298393763810921e+01,-1.413097209230016205e+01,-2.117780258324088294e+01,-2.056898890500080057e+01,-2.629152201507407138e+00,-5.455186892006239852e+00,4.477268055342504383e+00,-2.950522489188531239e+01,-2.536833787413361740e-01,-3.997600666658490676e-01,-2.637805496005172401e+01,-7.761119350796962024e+00,-4.247449499327421663e+00,-3.364021198601556240e+00,-9.207779754898599123e+00,-1.143752941234320275e+01,-2.290526169621070451e+01,-8.837430974719454824e+00,-1.418335497504122245e+01,-7.306731045229719612e+00,-9.215523740864761670e-03,-5.041870301637210616e+00,-6.506290624542641066e-01,-5.955347031539600877e+00,6.356908103228480655e+00,-7.720919879158024912e+00,-4.291587386507953461e+00,1.267036106091529613e+00,-4.379786059903926443e+00,-1.524913622301324168e+01,-3.285628244263180786e+00,-9.968636800126668973e+00,-4.271236738847649095e-01,-5.234672786602893702e+00,-4.092319891249375452e+00,-1.185477374861986233e-01,-2.793518558610744495e+00,-1.000770220719074111e+01,7.641592131165790391e+00,1.145169281623907409e+01,1.777033665805366880e+01,3.627112339902497595e+00,1.311343454384852691e+01,-2.763598706532301996e-01,-1.529524112558416693e+00,-2.808283455081570956e+00,-6.879822920378198425e+00,4.739401169914946976e+00
6.591970341385151144e+00,4.026418698582608258e+00,4.673180970018362856e+00,6.207792724328786704e-01,-2.132648714346157437e+00,-1.629142913241810575e+01,2.360706320675012293e+00,2.271656271319508758e+00,2.642131674876826430e+00,-1.111950847853625213e+01,-2.404863152331068843e+00,-9.897668152505207928e+00,-4.026947948494290941e+00,-1.415051469891049152e+01,-1.592785441674292812e+01,-9.711064359442733718e+00,-4.306030031391449242e+00,-6.686042323588183844e-01,-5.152141186489056501e+00,1.587534706899856651e+00,-1.293754409805369754e+01,-5.348236859670343790e+00,-8.440475679016044452e+00,-9.564209088823915295e+00,-1.857510042401511630e+00,7.416680383895651874e-02,3.424645377130040913e+00,8.107411776160349248e+00,3.417868885440910276e+00,2.820082064690955459e+00,-1.569992162440809302e+00,1.138147783798552526e+00,3.223214101177612978e+00,2.223629994161401058e+00,-8.039660214014073603e+00,-9.159885641754522467e+00,-1.011960974158111348e+01,-3.548322960841167628e+01,-4.643434941930228987e+00,1.313675252469423960e+01,2.831589538483901336e+01,8.483884496739387160e+00,2.148111946469617006e+00,-1.355882505803492322e+01,-3.276719969492488893e+00,-1.013496858882724361e+01,-7.503223961035189404e+00,-7.133616429282762184e+00,1.420653857599277092e+00,-1.155920035766959941e+01,-9.763414719454264201e+00,-4.249263616657794174e+00,-1.331097895380370266e+00,-2.709960847660074723e+00,-2.437380793213609564e+01,-2.565945243540078025e+01,-1.488471176936918994e+01,-1.417240023433047824e+01,4.524754653563488049e-01,2.450053988782710590e+01,8.957010111190969681e+00,7.770836369729089199e+00,1.441392610305879884e+01,3.209457781708411783e+00,4.538777416938077347e-01,-2.154218500473499276e+00,-9.043917762850583131e+00,-9.965925311729789016e+00,-1.280179505062810819e+01,-2.763897874223946616e+01,-2.334824394810931736e+01,-7.611363054809917372e+00,-8.459968113931051192e-01,-8.658687569770073367e+00,3.596064453245831904e-01,-8.164116295322692007e-01,9.942539873844992826e+00,9.803189750689350390e+00,2.973568989639333360e+00,7.116389497440944290e+00,2.248679133624477799e+01,1.703438500890574048e+01,5.364957284619556788e+00,1.165205764109463971e+01,5.402447545098405080e+00,-4.206632084708181729e+00,-1.124837894602229937e+01,2.530858501950956629e-01,1.350110190650243513e+00,-8.860623596688799175e-01,5.794852626698745013e+00,4.351510442466312689e+00,6.663535526162333689e+00,7.979730377986216094e-01,9.346863925154128339e+00,1.247423123529718847e+00,-5.816622446579858163e+00,6.446447649860710172e+00,2.971960902109860747e+00,-1.172644131050474936e+00
-1.043001601165305026e+01,-3.273018993173638869e+00,-1.597560032589340473e+01,-4.039078255218047531e+00,-8.860269920907530405e+00,2.632120461971922065e+00,-9.920824084663129039e-01,-7.140886137966329095e+00,-3.564313840573171355e+00,-3.330985493740306680e+01,-5.219435782486646858e+00,-5.256712245901645986e+00,-2.764701776934145094e+00,-8.252831260315174333e+00,-1.532060700347985538e+01,-1.494360351983074509e+01,-2.877183949628285475e+01,-1.449986814411877134e+01,-1.382737858314153812e+01,-4.151472399181020734e+00,6.768241210946501774e+00,7.652731244527259058e+00,1.385407147148329443e+01,1.078049799293945377e+01,1.263546232539688852e+01,-1.941313849164964633e+00,-4.629935757523451656e+00,-5.668582044717078716e-01,-8.964391268973189497e+00,-8.180436730817183033e+00,7.690249301239365787e-01,-1.415164554249696494e+01,-1.342592069151764633e+01,2.945328058467358900e+00,1.091632849272792027e+00,-5.396715650289568567e-03,1.137362308968274149e+01,-1.974210913326245320e+00,6.830872647498097194e+00,3.589869877566312084e+01,1.746696428906754406e+01,1.532763719850550821e+01,1.767758497654101646e+01,6.022163509795308123e+00,-1.099874085109449728e+00,1.232766050047604622e+01,2.114125264214506750e+00,2.724977118801025222e-01,9.817801513413145997e+00,1.621510298008583462e+01,1.673026315776926864e+01,5.121588691992459808e+00,2.699718627735550047e+00,-3.141902553641219065e+00,-1.398656141850010393e+01,-5.444342255168908018e-01,-9.611015183661201888e+00,-1.038942589130862126e+00,2.310640077152414040e+00,2.206397371804233742e+01,1.128479665772847307e+00,9.183830678507694856e+00,-4.241516411195751957e+00,-1.784652516791727928e-02,5.293717068665593217e+00,-3.085963878578340314e+00,1.082613158418650912e+01,1.016206531126432999e+01,2.959938369811326808e+01,3.756840385972645890e+01,4.449128103799512246e+01,1.140088954960399903e+01,8.101579248991664928e-01,5.343554585497681586e+00,-2.558919217377265132e-01,4.218785350413955193e+00,2.156095716024380771e+00,-4.292422261636893666e+00,-3.643517710055575343e+00,-1.167546133895639926e+01,-4.057486447766097371e+01,-1.841090238264246182e+01,-8.623367704637697528e+00,-2.182983329973416531e+01,-6.540136609697641212e+00,-6.024122012782012092e+00,-1.249683553783054712e+01,1.882561813369092674e+00,7.813642085976514329e-01,1.175850600384262989e+01,2.067780278711585851e+01,9.586649750445024765e+00,1.252466301364639634e+01,8.483407199819565037e+00,1.554858197755931926e+00,3.059363073784478360e+00,-5.966802932013033356e+00,-5.238331334156645980e+00,-3.227366802370430943e+00,2.412480290676512151e+00
